Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
31. Chorea 31,Lepida,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.8v,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",Gm,3,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/08v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/31_chorea_31_lepida_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/31_chorea_31_lepida_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/31_chorea_31_lepida_anon.mid,1709916920,1588630222
32. Calvinischer Tantz,,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.9a,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",CM,3,6-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/09.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/32_calvinischer_tantz_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/32_calvinischer_tantz_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/32_calvinischer_tantz_anon.mid,1709916920,1588630222
33. Chorea 32,Kleine Mägdtlein,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.9b,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",GM,2,6-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/09.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/33_chorea_32_kleine_magdtlein_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/33_chorea_32_kleine_magdtlein_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/33_chorea_32_kleine_magdtlein_anon.mid,1709916920,1588630222
34. Chorea 33,Wittenbergensis,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.9va,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",Dm,3,6-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/09v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/34_chorea_33_wittenbergensis_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/34_chorea_33_wittenbergensis_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/34_chorea_33_wittenbergensis_anon.mid,1709916920,1588630222
35. Chorea 34,,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.9vb,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",FM,3,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/09v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/35_chorea_34_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/35_chorea_34_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/35_chorea_34_anon.mid,1709916920,1588630222
36. Chorea 35,,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.10,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",Dm,3,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/10.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/36_chorea_35_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/36_chorea_35_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/36_chorea_35_anon.mid,1709916920,1588630222
37. Chorea 36,,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.10v,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",GM,3,6-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/10v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/37_chorea_36_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/37_chorea_36_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/37_chorea_36_anon.mid,1709916920,1588630222
38. Chorea 37,,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.11,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",Cm,3,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/11.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/38_chorea_37_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/38_chorea_37_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/38_chorea_37_anon.mid,1709916920,1588630222
38. Chorea 37,Olim quodam die[Once a day],Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.11v,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",CM,3,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/11v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/39_chorea_38_olim_quodam_die_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/39_chorea_38_olim_quodam_die_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/39_chorea_38_olim_quodam_die_anon.mid,1709916920,1588630222
40. Chorea 39,Anglica,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.12,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",CM,2,6-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/12.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/40_chorea_39_anglica_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/40_chorea_39_anglica_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/40_chorea_39_anglica_anon.mid,1709916920,1588630222
41. Chorea 40,Bitt wolt mit ein Denzlein thun,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.12va,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",GM,2,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/12v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/41_chorea_40_bitt_wolt_mit_ein_dentzlein_thun_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/41_chorea_40_bitt_wolt_mit_ein_dentzlein_thun_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/41_chorea_40_bitt_wolt_mit_ein_dentzlein_thun_anon.mid,1709916920,1588630222
42. Chorea 41,,Anonymous,,D-LEm:Leipzig State Music Library,ms ii.6.15:Dlugorai lute book,10,1619,f.12vb,Sarge Gerbode,Sarge Gerbode,,,,,,,"chorea, allemande",Gm,3,7-course,,,,https://lutemusic.org/facsimiles/D-LEm_Leipzig_State_Music_Library/ms_ii.6.15_Dlugorai_lute_book/v.10_1619/12v.png,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/42_chorea_41_anon.ft3,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/pdf/42_chorea_41_anon.pdf,https://lutemusic.org/sources/D-LEm_leipzig_state_music_library/dlugorai_lute_book_1619/10_choreae/midi/42_chorea_41_anon.mid,1709916920,1588630222
