Title,Subtitle,Composer,Orig. composer,Source,Document,Volume,Date,Page,Editor,Encoder,Arranger,Intabulator,Contributor,Concordances,Piece,Section,Type,Key,Difficulty,Ensemble,Part,Remarks,Recording,Facsimile,Fronimo,PDF,Midi,Created,Modified
43. Neapolitana 1,Canzonette de amore,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1va,Sarge Gerbode,Sarge Gerbode,,,,,43. Neapolitana 1,,"canzonetta, canzonetta-light, napolitana",Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/43_neapolitan_1_canzonette_de_amore.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/43_neapolitan_1_canzonette_de_amore.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/43_neapolitan_1_canzonette_de_amore.mid,1709916936,1700675938
44. Neapolitanà 2,Mentr'io compai contento,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1vb,Sarge Gerbode,Sarge Gerbode,,,,,44. Neapolitanà 2,,"vocal intabulation, napolitana",Fm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/44_neapolitan_2_mentr_io_compai_contento.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/44_neapolitan_2_mentr_io_compai_contento.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/44_neapolitan_2_mentr_io_compai_contento.mid,1709916936,1700164366
45. Neapolitanà 3,"Occhi ridenti, io moro",Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g1vc,Sarge Gerbode,Sarge Gerbode,,,,,45. Neapolitanà 3,,"vocal intabulation, napolitana",Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g1v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/45_neapolitan_3_occhi_ridenti_io_moro.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/45_neapolitan_3_occhi_ridenti_io_moro.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/45_neapolitan_3_occhi_ridenti_io_moro.mid,1709916936,1700164366
46. Neapolitanà 4,Son questi i crispi crini,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g2a,Sarge Gerbode,Sarge Gerbode,,,,,46. Neapolitanà 4,,"vocal intabulation, napolitana",Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/46_neapolitan_4_son_questi_i_crispi_crini.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/46_neapolitan_4_son_questi_i_crispi_crini.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/46_neapolitan_4_son_questi_i_crispi_crini.mid,1709916936,1700164366
47. Neapolitanà 5,"Madonna, io v'ho da dir",Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g2b,Sarge Gerbode,Sarge Gerbode,,,,,47. Neapolitanà 5,,"vocal intabulation, napolitana",BbM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/47_neapolitan_5_madonna_io_v_ho_da_dir_una_novella.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/47_neapolitan_5_madonna_io_v_ho_da_dir_una_novella.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/47_neapolitan_5_madonna_io_v_ho_da_dir_una_novella.mid,1709916936,1700164366
48. Neapolitanà 6,Chi mira gli occhi tuoi,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g2c,Sarge Gerbode,Sarge Gerbode,,,,,48. Neapolitanà 6,,"vocal intabulation, napolitana",BbM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g2.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/48_neapolitan_6_chi_mira_gli_occhi_tuoi.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/48_neapolitan_6_chi_mira_gli_occhi_tuoi.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/48_neapolitan_6_chi_mira_gli_occhi_tuoi.mid,1709916936,1700164366
49. Neapolitana 7,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g2va,Sarge Gerbode,Sarge Gerbode,,,,,49. Neapolitana 7,,"vocal intabulation, napolitana",FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/49_neapolitan_7.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/49_neapolitan_7.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/49_neapolitan_7.mid,1709916936,1700164366
50. Neapolitana 8,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g2vb,Sarge Gerbode,Sarge Gerbode,,,,,50. Neapolitana 8,,"vocal intabulation, napolitana",Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g2v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/50_neapolitan_8.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/50_neapolitan_8.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/50_neapolitan_8.mid,1709916936,1700164366
Fantasy 1,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g3,Sarge Gerbode,Sarge Gerbode,,,,,Fantasy 1,,fantasia,CM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g3.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/51_phantasia_1.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/51_phantasia_1.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/51_phantasia_1.mid,1709916936,1700164366
Fantasy 2,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g3va,Sarge Gerbode,Sarge Gerbode,,,,,Fantasy 2,,fantasia,GM,5.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g3v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/52_phantasia_2.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/52_phantasia_2.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/52_phantasia_2.mid,1709916936,1700164366
Fantasy 3,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g3vb,Sarge Gerbode,Sarge Gerbode,,,,,Fantasy 3,,fantasia,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g3v.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/53_phantasia_3.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/53_phantasia_3.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/53_phantasia_3.mid,1709916936,1700164366
Fantasy 4,,Matthäus Waissel,,Matthäus Waissel,Lautenbuch,,1592,f.g4,Sarge Gerbode,Sarge Gerbode,,,,,Fantasy 4,,fantasia,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Lautenbuch_1592/g4.png,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/54_phantasia_4.ft3,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/pdf/54_phantasia_4.pdf,https://lutemusic.org/sources/WaisselM/Lautenbuch_1592/midi/54_phantasia_4.mid,1709916936,1700164366
1. Praeambulum 1,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.a4a,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,Gm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/a4.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/001_praeambulum_1.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/001_praeambulum_1.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/001_praeambulum_1.mid,1709916936,1609863127
2. Praeambulum 2,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.a4b,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,GM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/a4.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/002_praeambulum_2.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/002_praeambulum_2.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/002_praeambulum_2.mid,1709916936,1609863153
3. Praeambulum 3,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.a4va,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,FM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/a4v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/003_praeambulum_3.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/003_praeambulum_3.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/003_praeambulum_3.mid,1709916936,1609863207
4. Praeambulum 4,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.a4vb,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,FM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/a4v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/004_praeambulum_4.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/004_praeambulum_4.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/004_praeambulum_4.mid,1709916936,1609863258
5. Praeambulum 5,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b1a,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b1.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/005_praeambulum_5.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/005_praeambulum_5.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/005_praeambulum_5.mid,1709916936,1609863284
6. Praeambulum 6,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b1b,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b1.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/006_praeambulum_6.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/006_praeambulum_6.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/006_praeambulum_6.mid,1709916936,1609863341
7. Praeambulum 7,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b1va,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,Dm,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b1v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/007_praeambulum_7.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/007_praeambulum_7.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/007_praeambulum_7.mid,1709916936,1609863372
8. Praeambulum 8,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b1vb,Sarge Gerbode,Sarge Gerbode,,,,,,,preamble,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b1v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/008_praeambulum_8.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/008_praeambulum_8.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/008_praeambulum_8.mid,1709916936,1609863400
9. Tantz 1,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b2a,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b2.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/009_tanz_01.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/009_tanz_01.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/009_tanz_01.mid,1709916936,1700169152
10. Tantz 2,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b2b,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,AM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b2.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/010_tanz_02.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/010_tanz_02.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/010_tanz_02.mid,1709916936,1700169152
11. Tantz 3,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b2va,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,Dm,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b2v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/011_tanz_03.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/011_tanz_03.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/011_tanz_03.mid,1709916936,1700169152
12. Tantz 4,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b2vb,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b2v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/012_tanz_04.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/012_tanz_04.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/012_tanz_04.mid,1709916936,1700169152
13. Tantz 5,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b3a,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,Cm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b3.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/013_tanz_05.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/013_tanz_05.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/013_tanz_05.mid,1709916936,1700169152
14. Tantz 6,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b3b,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b3.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/014_tanz_06.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/014_tanz_06.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/014_tanz_06.mid,1709916936,1700169152
15. Tantz 7,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b3va,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b3v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/015_tanz_07.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/015_tanz_07.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/015_tanz_07.mid,1709916936,1700169152
16. Tantz 8,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b3vb,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b3v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/016_tanz_08.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/016_tanz_08.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/016_tanz_08.mid,1709916936,1700169152
17. Tantz 9,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b4a,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b4.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/017_tanz_09.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/017_tanz_09.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/017_tanz_09.mid,1709916936,1700169152
18. Tantz 10,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b4b,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b4.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/018_tanz_10.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/018_tanz_10.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/018_tanz_10.mid,1709916936,1700169152
19. Tantz 11,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b4va,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,CM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b4v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/019_tanz_11.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/019_tanz_11.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/019_tanz_11.mid,1709916936,1700169152
20. Tantz 12,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.b4vb,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,EbM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/b4v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/020_tanz_12.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/020_tanz_12.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/020_tanz_12.mid,1709916936,1700169152
21. Tantz 13,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.c1a,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,GM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/c1.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/021_tanz_13.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/021_tanz_13.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/021_tanz_13.mid,1709916936,1700169152
22. Tantz 14,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.c1b,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,GM,4.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/c1.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/022_tanz_14.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/022_tanz_14.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/022_tanz_14.mid,1709916936,1700169152
23. Tantz 15,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.c1va,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,Dm,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/c1v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/023_tanz_15.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/023_tanz_15.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/023_tanz_15.mid,1709916936,1700169152
24. Tantz 16,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.c1vb,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,FM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/c1v.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/024_tanz_16.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/024_tanz_16.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/024_tanz_16.mid,1709916936,1700169152
25. Tantz 17,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.c2a,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,BbM,3.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/c2.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/025_tanz_17.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/025_tanz_17.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/025_tanz_17.mid,1709916936,1700169152
26. Tantz 18,,Matthäus Waissel,,Matthäus Waissel,Tabulatura Allerley kunstlicher Preambulen,,1592,f.c2b,Sarge Gerbode,Sarge Gerbode,,,,,,,tanz und sprung,FM,2.0,6-course,,,,https://lutemusic.org/facsimiles/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/c2.png,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/026_tanz_18.ft3,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/pdf/026_tanz_18.pdf,https://lutemusic.org/sources/WaisselM/Tabulatura_Allerley_kunstlicher_Preambulen_1592/midi/026_tanz_18.mid,1709916936,1700169152
